member_id,member_primary_name,member_location,member_country
11800,Poltava State Medical University,"Poltava, Ukraine",Ukraine
16153,Poltava State Agrarian Academy,"Poltava, Ukraine",Ukraine
18830,M. V. Ostrogradsky Poltava Regional Institute of In-Service Teacher Training,"Poltava, Ukraine",Ukraine
10110,Cherkasy State Technological University,"Cherkasy, Ukraine",Ukraine
6220,Admiral Makarov National University of Shipbuilding,"Mykolaiv, Ukraine",Ukraine
11225,Petro Mohyla Black Sea National University,"Mykolaiv, Ukraine",Ukraine
19576,Scientific Research Center Lukomorie,"Mykolaiv, Ukraine",Ukraine
20049,Institute of State Management of Petro Mohyla Black Sea National University,"Mykolaiv, Ukraine",Ukraine
22236,"International Academy of Marine Science, Technology and Innovation","Mykolaiv, Ukraine",Ukraine
33181,Mykolaiv In-Service Teachers Training Institute,"Mykolaiv, Ukraine",Ukraine
4871,Ternopil State Medical University,"Ternopil, Ukraine",Ukraine
10751,Ternopil Volodymyr Hnatiuk National Pedagogical University,"Ternopil, Ukraine",Ukraine
18577,Ternopil Ivan Puluj National Technical University,"Ternopil, Ukraine",Ukraine
21487,West Ukrainian National University,"Ternopil, Ukraine",Ukraine
27386,Research Institute for Intelligent Computer Systems,"Ternopil, Ukraine",Ukraine
10239,Uzhhorod National University,"Uzhhorod, Ukraine",Ukraine
39161,ME of Higher Education &quot;Academy of Culture and Arts&quot; of Transcarpathian Regional Council,"Uzhhorod, Ukraine",Ukraine
11184,Zhytomyr Polytechnic State University,"Zhytomyr, Ukraine",Ukraine
28116,Scientific Journals Publishing House,"Zhytomyr, Ukraine",Ukraine
37039,Rauf Ablyazov East European University,"Cherkassy, Ukraine",Ukraine
18049,Academy Of The State Penitentiary Servise,"Chernigiv, Ukraine",Ukraine
10767,Chernihiv Polytechnic National University,"Chernihiv, Ukraine",Ukraine
24634,State Scientific Research Institute of Armament and Military Equipment Testing and Certification,"Chernihiv, Ukraine",Ukraine
16295,Dniprovsk State Technical University,"Kamianske, Ukraine",Ukraine
4675,Bogdan Khmelnitsky Melitopol State Pedagogical University,"Melitopol, Ukraine",Ukraine
16381,Dmytro Motornyi Tavria State Agrotechnological University,"Melitopol, Ukraine",Ukraine
30370,Mukachevo State University,"Mukachevo, Ukraine",Ukraine
16389,Vinnytsia National Pyrogov Memorial Medical University,"Vinnitsia, Ukraine",Ukraine
16418,Vasyl Stus Donetsk National University,"Vinnytsia, Ukraine",Ukraine
27169,European Scientific Platform (Publications),"Vinnytsia, Ukraine",Ukraine
37422,Vinnytsia Institute of Economics and Social Sciences of The University &quot;Ukraine&quot;,"Vinnytsia, Ukraine",Ukraine
10153,Higher State Educational Establishment of Ukraine Bukovinian State Medical University,"Chernivtsi, Ukraine",Ukraine
17358,LLC MORION,"Kiev, Kiev, Ukraine",Ukraine
18531,"Institute for Social and Political Psychology, National Academy of Educational Science of Ukraine","Kiev, Kiev, Ukraine",Ukraine
27525,Ukrainian Scientific Railway Car Building Research Institute,"Kremenchuk, Ukraine",Ukraine
16911,Kryvyi Rih National University,"Kryvyi Rih, Ukraine",Ukraine
16984,Kryvyi Rih State Pedagogical University,"Kryvyi Rih, Ukraine",Ukraine
33647,Academy of Cognitive and Natural Sciences,"Kryvyi Rih, Ukraine",Ukraine
11235,NGO Allukrainian Association of Endovascular Neuroradiology,"Kyiv, Kyiv, Ukraine",Ukraine
16539,Kyiv National University of Trade and Economics,"Kyiv, Kyiv, Ukraine",Ukraine
16584,Modern Art Research Institute of the National Academy of Arts of Ukraine,"Kyiv, Kyiv, Ukraine",Ukraine
16612,National Academy of Statistics Accounting and Audit,"Kyiv, Kyiv, Ukraine",Ukraine
16689,Social Mentality And Researcher Thinkers Journal,"Kyiv, Kyiv, Ukraine",Ukraine
16690,Atlas Journal,"Kyiv, Kyiv, Ukraine",Ukraine
16780,LLC Information and Research Center Likarska Sprava,"Kyiv, Kyiv, Ukraine",Ukraine
17120,Kyiv National University of Culture and Arts,"Kyiv, Kyiv, Ukraine",Ukraine
17265,Ukrainian Association of Religion Researchers,"Kyiv, Kyiv, Ukraine",Ukraine
17395,Bogomolets National Medical University,"Kyiv, Kyiv, Ukraine",Ukraine
17403,Kyiv National University of Construction and Architecture,"Kyiv, Kyiv, Ukraine",Ukraine
17610,National Academy of Managerial Staff of Culture and Arts,"Kyiv, Kyiv, Ukraine",Ukraine
17782,Kyiv National Linguistic University,"Kyiv, Kyiv, Ukraine",Ukraine
18042,"Institute of Vocational Education and Training, National Academy of Educational Sciences of Ukraine","Kyiv, Kyiv, Ukraine",Ukraine
18249,Kyiv National Economic University named after Vadym Hetman,"Kyiv, Kyiv, Ukraine",Ukraine
18256,Legislation Institute of The Verkhovna Rada of Ukraine,"Kyiv, Kyiv, Ukraine",Ukraine
18298,State Scientific and Technical Center for Nuclear and Radiation Safety,"Kyiv, Kyiv, Ukraine",Ukraine
18321,State University of Infrastructure and Technology,"Kyiv, Kyiv, Ukraine",Ukraine
18516,The Gas Institute of the National Academy of Sciences of Ukraine,"Kyiv, Kyiv, Ukraine",Ukraine
18874,East-European Law Research Center,"Kyiv, Kyiv, Ukraine",Ukraine
18901,LLC Publishing House In Jure,"Kyiv, Kyiv, Ukraine",Ukraine
19073,State Scientific Institution - Ukrainian Institute of Scientific and Technical Expertise and Info,"Kyiv, Kyiv, Ukraine",Ukraine
19092,Ukrainian Scientific Community,"Kyiv, Kyiv, Ukraine",Ukraine
19093,Ukrainian Association of Neurology and Reflexology,"Kyiv, Kyiv, Ukraine",Ukraine
19513,Scientific Research Institute of Intellectual Property National Academy  of Law Sciences of Ukraine,"Kyiv, Kyiv, Ukraine",Ukraine
19515,Institute of Agroecology and Environmental Management NAAN,"Kyiv, Kyiv, Ukraine",Ukraine
19633,Private Enterprise PIIR,"Kyiv, Kyiv, Ukraine",Ukraine
19665,Kyiv Orthodox Theological Academy,"Kyiv, Kyiv, Ukraine",Ukraine
19669,National Academy of Fine Arts and Architecture,"Kyiv, Kyiv, Ukraine",Ukraine
19835,SE Ukrmetrteststandart,"Kyiv, Kyiv, Ukraine",Ukraine
19921,"Kyiv National Karpenko-Karyi University of Theater, Cinema and Television","Kyiv, Kyiv, Ukraine",Ukraine
19933,Penitentiary Association of Ukraine,"Kyiv, Kyiv, Ukraine",Ukraine
20848,Ivan Ziaziun Institute of Pedagogical and Adult Education of the NAES of Ukraine,"Kyiv, Kyiv, Ukraine",Ukraine
20918,Institute of Philosophy of H.S. Skovoroda of National Academy of Sciences of Ukraine,"Kyiv, Kyiv, Ukraine",Ukraine
21202,Institute of Public Administration in the Sphere of Civil Protection,"Kyiv, Kyiv, Ukraine",Ukraine
21836,National Academy for Public Administration under the President of Ukraine,"Kyiv, Kyiv, Ukraine",Ukraine
22981,Ukrainian Association of International Law,"Kyiv, Kyiv, Ukraine",Ukraine
22993,Salvador Dali Academy of Contemporary Arts,"Kyiv, Kyiv, Ukraine",Ukraine
48195,Dmytro Burago Publishing House,"Kyiv, Kyiv, Ukraine",Ukraine
16924,Lviv National Environmental University,"Lviv, Lviv, Ukraine",Ukraine
17963,Stepan Gzhytskyi National University of Veterinary Medicine and  Biotechnologies Lviv,"Lviv, Lviv, Ukraine",Ukraine
22961,State Museum of Natural History,"Lviv, Lviv, Ukraine",Ukraine
19292,Hetman Petro Sahaidachnyi National Army Academy,"Lyiv, Lyiv, Ukraine",Ukraine
16527,Pereiaslav-Khmelnytskyi Hryhorii Skovoroda State Pedagogical University,"Pereiaslav, Ukraine",Ukraine
16582,Pavlo Tychyna Uman State Pedagogical University,"Uman, Uman, Ukraine",Ukraine
7452,Zaporizhzhia State Medical and Pharmaceutical University,"Zaporozhye, Ukraine",Ukraine
18629,Redbiz the Laboratory of Medical Business,"Bucha, Kyiv, Ukraine",Ukraine
19457,Askania Nova Institute Of Animal Breeding In The Steppe Regions Named After M.F. Ivanov,"Askania Nova, Ukraine",Ukraine
32126,F. E. Falz-Fein Biosphere Reserve &quot;Askania-Nova&quot; of the National Academy of Agrarian Sciences of Ukraine,"Askania Nova, Ukraine",Ukraine
18805,The Bila Tserkva National Agrarian University,"Bila Tserkva, Ukraine",Ukraine
17736,Ukrmetallurginform STA Ltd,"Dnepr, Dnepr, Ukraine",Ukraine
16543,Khmelnytskyi Humanitarian-Pedagogical Academy,"Khmelnytskyi, Ukraine",Ukraine
17166,Khmelnytskyi National University,"Khmelnytskyi, Ukraine",Ukraine
17602,Bogdan Khmelnytskyi National Academy of the State Border Guard Service of Ukraine,"Khmelnytskyi, Ukraine",Ukraine
18564,Volyn Orthodox Theological Academy,"Lutsk, Volyn, Ukraine",Ukraine
6219,National University &quot;Zaporizhzhia Polytechnic&quot;,"Zaporizhzhia, Ukraine",Ukraine
11209,Zaporizhzhia National University,"Zaporizhzhia, Ukraine",Ukraine
12286,Zaporizhzhia State Engineering Academy,"Zaporizhzhia, Ukraine",Ukraine
18186,Classic Private University,"Zaporizhzhia, Ukraine",Ukraine
20316,Zaporizhia Medical Academy of Post-Graduate Education,"Zaporizhzhia, Ukraine",Ukraine
17692,Central Ukrainian National Technical University,"Kropyvnytskyi, Ukraine",Ukraine
16439,Institute of Nephrology of the National Academy of Medical Sciences,"Kyiv, Kyivska, Ukraine",Ukraine
16121,Ekonomika APK,"Kyiv, Ukraine, Ukraine",Ukraine
16133,National University of Ukraine on Physical Education and Sport,"Kyiv, Ukraine, Ukraine",Ukraine
16134,Educational and Scientific Institute,"Kyiv, Ukraine, Ukraine",Ukraine
16211,Publishing House of National Academy Agrarian Sciences of Ukraine,"Kyiv, Ukraine, Ukraine",Ukraine
22203,State Scientific Research Control Institute of Veterinary Medicinal Products and Feed Additives,"Lviv, Lvivska, Ukraine",Ukraine
6422,Ukrainian State University of Science and Technologies,"Dnipropetrovsk, Ukraine",Ukraine
17583,Polygraph,"Odessa, Odessa, Ukraine",Ukraine
18187,National University - Odessa Law Academy,"Odessa, Odessa, Ukraine",Ukraine
19885,Odessa National Economic University,"Odessa, Odessa, Ukraine",Ukraine
20952,NGO &quot;ASSOCIATION OF PUBLIC ADMINISTRATION RESEARCHERS&quot;,"Odessa, Odessa, Ukraine",Ukraine
40150,European Academy of Sciences of Ukraine,"Odessa, Odessa, Ukraine",Ukraine
6011,Vasyl Stefanyk Precarpathian National University,"Ivano-Frankivsk, Ukraine",Ukraine
40191,Odessa Regional Academy of In-Service Education,"Odessa, Ukraine, Ukraine",Ukraine
12199,Ivan Kozhedub Kharkiv National Air Force University KNAFU,"Sumska, Kharkiv, Ukraine",Ukraine
16159,Kharkiv Medical Academy of Postgraduate Education KHMAPO,"Xarkiv, Ukraine, Ukraine",Ukraine
33180,National Scientific Centre &quot;Institute of Agriculture of the National Academy of Agrarian Sciences of Ukraine&quot;,"Chabany township, Ukraine",Ukraine
16600,Kharkiv State Academy of Culture,"Kharkiv, Kharkiv, Ukraine",Ukraine
17345,National Aerospace University - Kharkiv Aviation Institute,"Kharkiv, Kharkiv, Ukraine",Ukraine
18763,Ukrainian Research Institute of Forestry and Forest Melioration named after G. M. Vysotsky,"Kharkiv, Kharkiv, Ukraine",Ukraine
18878,School of Adaptive Management of Social And Pedagogical Systems,"Kharkiv, Kharkiv, Ukraine",Ukraine
19234,H. S. Skovoroda Kharkiv National Pedagogical University,"Kharkiv, Kharkiv, Ukraine",Ukraine
21167,Kharkiv National Agrarian University,"Kharkiv, Kharkiv, Ukraine",Ukraine
21600,Ukrainian Research Institute of Refractories named after A.S. Berezhnoy,"Kharkiv, Kharkiv, Ukraine",Ukraine
16206,State Enterprise Ukrainian State Research Institute for Carbochemistry UKHIN,"Kharkiv, Ukraine, Ukraine",Ukraine
48422,Technology Center Group Ltd.,"Kharkiv, Ukraine, Ukraine",Ukraine
19881,Poltava V.G.Korolenko National Pedagogical University,"Poltava, Poltava, Ukraine",Ukraine
22404,Institute of Plant Protection of NAAS,"Kiev, Kiev Region, Ukraine",Ukraine
17310,Ukrainian Geological Company,"Kyiv Region, Kyiv, Ukraine",Ukraine
16988,RE Kavetsky Institute of Experimental Pathology Oncology and Radiobiology of National Academy of Sciences of Ukraine,"Kyiv, Kyiv Region, Ukraine",Ukraine
22846,National Scientific and Research Institute of Industrial Safety and Occupational Safety and Health,"Kyiv, Kyiv Region, Ukraine",Ukraine
23012,Private Higher Educational Institution European University,"Kyiv, Kyiv Region, Ukraine",Ukraine
26306,Ukrainian Military Medical Academy,"Kyiv, Kyiv Region, Ukraine",Ukraine
29940,The State Scientific Institution “Institute of Education Content Modernization”,"Kyiv, Kyiv Region, Ukraine",Ukraine
30634,Limited Liability Company &quot;Intermed Profi&quot;,"Kyiv, Kyiv Region, Ukraine",Ukraine
17025,LLC Publishing house Medknyha,"Kyiv, Kyiv region, Ukraine",Ukraine
17138,Institute of Higher Education NAES of Ukraine,"Kyiv, Kyiv region, Ukraine",Ukraine
17431,The State Expert Center of the Ministry of Health of Ukraine,"Kyiv, Kyiv region, Ukraine",Ukraine
19344,Shevchenko Institute of Literature of the National Academy of Sciences of Ukraine,"Kyiv, Kyiv region, Ukraine",Ukraine
19349,V.I. Vernadsky Institute of General and Inorganic Chemistry,"Kyiv, Kyiv region, Ukraine",Ukraine
19405,R. Glier Kyiv Institute of Music,"Kyiv, Kyiv region, Ukraine",Ukraine
24534,State Institution Scientific Hydrophysical Centre of the National Academy of Sciences of Ukraine,"Kyiv, Kyiv region, Ukraine",Ukraine
24578,Ukrainian-American Concordia University,"Kyiv, Kyiv region, Ukraine",Ukraine
28726,Non-governmental Organization - Research and Education Centre - SUCCESSFUL,"Kyiv, Kyiv region, Ukraine",Ukraine
31788,National Institute for Strategic Studies,"Kyiv, Kyiv region, Ukraine",Ukraine
35921,Ukrainian Public Scientific Society &quot;Continuing Dental Education&quot;,"Kyiv, Kyiv region, Ukraine",Ukraine
38504,Kyiv institute of the National Guard of Ukraine,"Kyiv, Kyiv region, Ukraine",Ukraine
38649,AMO Publisher,"Kyiv, Kyiv region, Ukraine",Ukraine
19887,Kyiv Scientific Research Institute of Forensic Expertise,"Kyiv, Kyvi region, Ukraine",Ukraine
17591,Lviv State University of Life Safety,"Lviv, Lviv Region, Ukraine",Ukraine
48547,Civic organization &quot;Clinical Laboratory Diagnostics Educational Institute&quot; (CLADEI),"Lviv, Lviv region, Ukraine",Ukraine
16105,Makarenko Sumy State Pedagogical University Physical and Mathematical Education,"Sumy, Sumy Region, Ukraine",Ukraine
40203,Association of International Educational аnd Scientific Cooperation,"Uzhhorod, Ukraine, Ukraine",Ukraine
34104,Ukrainian Institute of Arts and Sciences,"Bucha, Kiev region, Ukraine",Ukraine
16172,Mykolayiv National Agrarian University,"Mykolayiv, Ukraine, Ukraine",Ukraine
20951,Zhytomyr Ivan Franko State University,"Zhytomyr, Zhytomyr, Ukraine",Ukraine
19550,Institute of Haematology and Transfusiology NAMS Ukraine,"Кyiv, Kyiv Region, Ukraine",Ukraine
7787,Odesa I.I. Mechnikov National University,"Odesa, Odesa Region, Ukraine",Ukraine
27347,NGO Freedom and Democracy Foundation,"Odesa, Odesa region, Ukraine",Ukraine
16365,Olexander Dovzhenko Hlukhiv National Pedagogical University,"Hlukhiv, Sumy Region, Ukraine",Ukraine
28608,Pan-Ukrainian Association of Traumatology and Osteosynthesis,"Kyiv, Kharkiv region, Ukraine",Ukraine
18307,Department of Informatics and Cybernetics of Melitopol Bohdan Khmelnytsky State Pedagogical University,"Melitopol, Melitopol, Ukraine",Ukraine
10892,The National University of Ostroh Academy,"Ostroh, Rivne region, Ukraine",Ukraine
16742,Interdisciplinar Academy of Pain Medicine,"Vinnytsia, Vinnytsia, Ukraine",Ukraine
23142,Odessa State Agrarian University,"Odessa, Odessa region, Ukraine",Ukraine
26598,Marine Engineering Bureau,"Odessa, Odessa region, Ukraine",Ukraine
16913,Institute for Safety Problems of Nuclear Power Plants,"Chornobyl, Kyiv Region, Ukraine",Ukraine
47838,Horlivka Institute for Foreign Languages of the State Higher Educational Institution &quot;Donbas State Pedagogical University&quot;,"Dnipro, Dnipropetrovsk, Ukraine",Ukraine
10545,Drohobych Ivan Franko State Pedagogical University,"Drohobych, Lviv Region, Ukraine",Ukraine
16542,Donetsk National Technical University,"Lutsk, Volynska region, Ukraine",Ukraine
19890,The World of Science and Education,"Kharkiv, Kharkiv Oblast, Ukraine",Ukraine
15186,Pravo Publishing House,"Kharkiv, Kharkiv Region, Ukraine",Ukraine
17856,Kharkiv National University of Internal Affairs,"Kharkiv, Kharkiv Region, Ukraine",Ukraine
18456,Ukrainian Scientific Research Institute of Ecological Problems,"Kharkiv, Kharkiv Region, Ukraine",Ukraine
24632,Institute of General and Emergency Surgery Named after V.T. Zaitsev NAMS of Ukraine,"Kharkiv, Kharkiv oblast, Ukraine",Ukraine
17425,Hon. Prof. M.S. Bokarius Kharkiv Research Institute of Forensic Examinations,"Kharkiv, Kharkiv region, Ukraine",Ukraine
19996,Kharkiv I.P. Kotlyarevsky National University of Arts,"Kharkiv, Kharkiv region, Ukraine",Ukraine
20210,Kharkiv Regional Institute of Public Administration,"Kharkiv, Kharkiv region, Ukraine",Ukraine
24540,National Academy of Legal Sciences of Ukraine,"Kharkiv, Kharkiv region, Ukraine",Ukraine
26350,Institute for Medical Radiology and Oncology of NAMS of Ukraine,"Kharkiv, Kharkiv region, Ukraine",Ukraine
37941,Independent publisher Zhanneta Kozina,"Kharkiv, Kharkiv region, Ukraine",Ukraine
5662,Luhansk Taras Shevchenko National University,"Poltava, Poltava Region, Ukraine",Ukraine
16909,Ukrainian Medical Stomatological Academy,"Poltava, Poltava Region, Ukraine",Ukraine
20715,Donetsk State University of Management,"Mariupol, Donetsk Oblast, Ukraine",Ukraine
